000001	2021-12-08	10.0498	1.1239	2.1833	-2.0758
000002	2021-12-08	6.0065	1.0118	0.5128	10.9526
000004	2021-12-08	70.1118	1.9247	9.5705	823.1071
000005	2021-12-08	-14.6345	1.6892	5.1273	90.4516
000006	2021-12-08	6.2179	0.7432	1.5679	-1.4961
000007	2021-12-08	-25.2966	32.4377	14.466	-359.2586
000008	2021-12-08	-8.0322	0.9357	3.0061	15.9659
000009	2021-12-08	41.4321	5.5156	2.7043	-270.2211
000010	2021-12-08	87.8454	6.0495	1.8433	-16.3371
000011	2021-12-08	4.683	1.5187	1.1689	21.901
000012	2021-12-08	20.2638	2.7735	2.3538	8.5727
000014	2021-12-08	-35.7089	1.6834	10.3027	18.0536
000016	2021-12-08	-58.2592	1.9077	0.2949	-175.3588
000017	2021-12-08	4171.6401	150.6425	16.3687	-379.5621
000019	2021-12-08	19.8077	1.7232	0.6744	1637.9878
000020	2021-12-08	247.3362	7.2627	3.1582	114.167
000021	2021-12-08	27.3242	2.6761	1.5219	11.3245
000023	2021-12-08	-113.9858	3.7178	0.9065	619.496
000025	2021-12-08	73.0741	4.688	12.4473	69.4353
000026	2021-12-08	11.7543	1.6709	0.9211	9.3522
000027	2021-12-08	15.3005	1.4414	1.5233	8.1495
000028	2021-12-08	9.6226	0.9692	0.2124	15.1433
000029	2021-12-08	28.5328	1.8781	5.3327	-6.7579
000030	2021-12-08	15.8211	1.8467	1.0903	18.489
000031	2021-12-08	-483.9018	0.749	0.3458	-2.9066
000032	2021-12-08	345.1146	4.794	2.7639	-17.1856
000034	2021-12-08	37.38	1.7522	0.0903	44.1436
000035	2021-12-08	19.4951	1.1504	0.5915	4.3845
000036	2021-12-08	37.4175	1.4137	6.6358	-204.1744
000037	2021-12-08	-41.8478	2.2514	5.8776	32.504
000038	2021-12-08	-12.833	1.7616	1.193	-13.4597
000039	2021-12-08	4.5969	1.3047	0.4155	3.1454
000040	2021-12-08	-5.5852	0.4661	1.4778	15.1141
000042	2021-12-08	9.3976	0.593	0.4409	5.7698
001914	2021-12-08	36.5605	2.0861	1.7383	17.8451
000045	2021-12-08	50.6269	1.6715	2.0473	-298.389
000046	2021-12-08	-1.6302	0.6334	1.2534	0.6141
000048	2021-12-08	8.3604	3.5657	1.5635	10.6906
000049	2021-12-08	18.1369	4.6	0.7468	37.3201
000050	2021-12-08	18.6345	0.8866	1.0101	4.2594
000055	2021-12-08	15.9626	0.9709	1.6451	-43.9861
000056	2021-12-08	-15.5597	1.145	7.5098	11.6936
000058	2021-12-08	-532.3132	3.8082	4.2549	63.3963
000059	2021-12-08	11.1636	0.8121	0.324	4.017
000060	2021-12-08	13.5584	1.4684	0.456	10.4817
000061	2021-12-08	31.9066	1.904	2.69	11.0408
000062	2021-12-08	20.021	2.8986	0.82	-20.8764
000063	2021-12-08	19.9263	2.9719	1.3268	8.4099
000065	2021-12-08	8.9805	1.0948	0.4839	-6.7722
000066	2021-12-08	34.9424	4.5575	2.2114	-39.6406
000068	2021-12-08	-24.4739	10.291	4.9032	56.7662
000069	2021-12-08	4.8501	0.6778	0.5379	2.1214
000070	2021-12-08	1374.7494	2.0123	1.0753	4.7316
000078	2021-12-08	-31.5891	1.4673	0.2067	3.3339
000088	2021-12-08	28.2033	1.3387	18.96	48.8081
000089	2021-12-08	147.224	1.2541	4.6411	18.2291
000090	2021-12-08	6.7042	1.1233	0.538	2.0891
000096	2021-12-08	42.3236	1.5417	3.1177	-1105.3377
000099	2021-12-08	22.7315	1.3769	3.9344	27.1316
000100	2021-12-08	7.5385	2.2018	0.5805	3.0024
000150	2021-12-08	-5.3818	-38.9304	2.5261	133.7929
000151	2021-12-08	-8.1282	3.1775	4.5905	-13.4694
000153	2021-12-08	31.3187	2.5678	1.0986	10.4923
000155	2021-12-08	201.5209	10.2088	13.2936	47.2062
000156	2021-12-08	14.6473	0.988	1.6714	7.5153
000157	2021-12-08	8.9557	1.1679	0.8854	8.1822
000158	2021-12-08	96.4832	1.886	1.0363	14.2151
000159	2021-12-08	35.0036	1.2993	3.4639	-42.0806
000166	2021-12-08	15.0879	1.3988	3.9748	-4.081
000301	2021-12-08	75.6646	6.2292	3.5502	213.1148
000333	2021-12-08	17.0542	4.1236	1.4865	15.0673
000338	2021-12-08	15.7139	2.2406	0.7258	6.4565
000400	2021-12-08	34.9411	2.9503	2.2554	23.3358
000401	2021-12-08	6.4963	1.0276	0.4582	2.5495
000402	2021-12-08	6.2583	0.4623	0.9796	1.404
000403	2021-12-08	55.6075	3.4515	12.4106	46.1721
000404	2021-12-08	22.4895	0.9174	0.2305	2.1076
000407	2021-12-08	18.1854	1.4118	0.7543	11.9938
000408	2021-12-08	57.5083	6.5964	20.6024	-1213.6527
000409	2021-12-08	45.8028	5.144	6.1309	-79.6675
000410	2021-12-08	-18.1709	113.2295	5.3489	-14.4918
000411	2021-12-08	17.6583	1.7633	0.1185	20.0885
000413	2021-12-08	-3.3038	0.4619	1.8889	6.3136
000415	2021-12-08	-3.7495	0.6813	0.8325	1.228
000416	2021-12-08	133.3476	2.4062	174.9114	-57.3264
000417	2021-12-08	19.4138	0.7887	0.5206	4.8784
000419	2021-12-08	16.7113	0.7737	1.0741	-250.5673
000420	2021-12-08	-610.3263	4.3829	3.8559	71.6921
000421	2021-12-08	-15.0685	0.964	0.808	1.8793
000422	2021-12-08	13.9433	11.8337	1.1478	6.4194
000423	2021-12-08	78.0079	2.8995	6.7978	9.0425
000425	2021-12-08	8.1602	1.357	0.521	7.5969
000426	2021-12-08	67.8719	2.5448	7.1053	21.6934
000428	2021-12-08	-8.0491	1.5602	4.4296	65.8745
000429	2021-12-08	8.1531	1.7132	2.8084	3.928
000430	2021-12-08	-22.693	1.4179	8.7945	30.3104
000488	2021-12-08	7.8476	1.1052	0.6424	1.9713
000498	2021-12-08	4.9432	0.9743	0.1834	2.0141
000501	2021-12-08	8.6327	0.7453	0.9101	3.3455
000502	2021-12-08	-55.8412	6.7367	10.2316	-31.7126
000503	2021-12-08	-43.6845	10.9294	37.7695	-83.185
000504	2021-12-08	1561.2599	279.2102	29.2293	-29.4396
000505	2021-12-08	25.4786	1.7799	0.444	7.743
000506	2021-12-08	-6.1189	5.5874	2.9974	25.7289
000507	2021-12-08	15.2442	1.1062	1.0234	7.4231
000509	2021-12-08	121.2369	22.9834	66.4132	-21.0029
000510	2021-12-08	13.7797	2.9052	1.1937	9.9007
000513	2021-12-08	19.1925	2.6741	2.801	17.2012
000514	2021-12-08	30.7298	0.786	3.871	5.2814
000516	2021-12-08	-627.2822	4.5283	9.9909	68.9977
000517	2021-12-08	4.282	0.8547	0.402	-0.5226
000518	2021-12-08	-192.9181	5.3806	8.5887	575.7162
000519	2021-12-08	68.535	4.1335	5.104	20.7949
000520	2021-12-08	58.0755	7.1799	3.9778	47.3526
000521	2021-12-08	35.5321	0.7334	0.1985	2.3788
000523	2021-12-08	-0.6501	-0.8252	40.9486	-3.4286
000524	2021-12-08	-24.1096	2.0374	2.7151	-22.4035
000525	2021-12-08	-22.8428	1.2067	1.1914	23.3278
000526	2021-12-08	37.2495	2.1471	0.8169	141.1566
000528	2021-12-08	9.3709	0.9601	0.4439	3.3004
000529	2021-12-08	11.1776	1.5935	0.9716	15.7053
000530	2021-12-08	-129.8232	0.9631	1.4875	36.0267
000531	2021-12-08	25.1973	1.1546	1.6175	-222.0535
000532	2021-12-08	34.9844	3.8223	7.4364	26.8357
000533	2021-12-08	39.2739	3.6131	1.7221	160.7743
000534	2021-12-08	96.3212	8.5974	13.6795	34.8316
000536	2021-12-08	477.6391	1.1436	2.0463	14.5008
000537	2021-12-08	-68.078	3.0824	2.2737	-12.9426
000538	2021-12-08	31.426	3.0762	3.1394	16.9888
000539	2021-12-08	-595.7742	0.9874	0.7253	6.7666
000540	2021-12-08	-16.1391	1.0172	2.5308	1.054
000541	2021-12-08	27.7198	1.3439	1.749	-451.0627
000543	2021-12-08	-29.6362	0.6801	0.4561	4.2448
000544	2021-12-08	12.1659	0.9706	1.4204	-4.6147
000545	2021-12-08	-98.9648	1.9941	1.5753	866.4544
000546	2021-12-08	23.4906	1.9909	0.9859	25.7005
000547	2021-12-08	30.7595	2.9231	5.425	424.7216
000548	2021-12-08	35.7738	1.044	4.6823	-5.1511
000550	2021-12-08	22.5613	1.7849	0.4138	6.3332
000551	2021-12-08	34.7959	2.1093	1.1619	30.4443
000552	2021-12-08	13.6298	0.8767	1.6015	4.2203
000553	2021-12-08	150.3906	0.88	0.6196	6.6176
000554	2021-12-08	224.9528	2.5329	0.842	-10.8866
000555	2021-12-08	26.4616	2.1069	1.092	30.3206
000557	2021-12-08	23.2067	0.9898	4.8022	24.704
000558	2021-12-08	-36.9783	3.7267	28.5906	213.2735
000559	2021-12-08	33.748	2.6351	1.5892	23.6311
000560	2021-12-08	12.9699	0.6509	0.6004	2.7463
000561	2021-12-08	48.7335	3.0578	3.1837	-49.6761
000563	2021-12-08	17.1691	1.0381	6.1474	-8.549
000564	2021-12-08	-6.1595	1.1467	16.2629	45.8088
000565	2021-12-08	31.4828	2.1882	5.7323	-68.6031
000566	2021-12-08	-5.1582	1.7258	2.7755	166.32
000567	2021-12-08	50.4835	2.6741	26.3793	-24.9333
000568	2021-12-08	49.6115	14.0567	19.3278	60.973
000570	2021-12-08	36.7088	1.4011	1.7321	-53.3086
000571	2021-12-08	-7.9306	5.6365	2.4863	5.5855
000572	2021-12-08	-8.5617	3.2002	6.8587	28.5972
000573	2021-12-08	75.6823	1.1428	1.5202	5.7613
000576	2021-12-08	200.4592	3.7629	9.2554	124.212
000581	2021-12-08	8.064	1.1369	1.405	94.125
000582	2021-12-08	13.0483	1.201	2.2736	6.1237
000584	2021-12-08	-76.3933	1.7654	2.482	-23.2231
000585	2021-12-08	-24.3076	-11.2646	22.567	-13.1362
000586	2021-12-08	43.8933	5.7713	3.2876	-195.3386
000587	2021-12-08	1.5734	-18.8406	-5.4646	6.3386
000589	2021-12-08	5.8983	0.9865	0.7938	9.2955
000590	2021-12-08	45.9628	2.8536	6.1978	68.2417
000591	2021-12-08	27.816	2.3162	5.1034	15.8442
000592	2021-12-08	-28.69	1.9133	3.545	51.9359
000593	2021-12-08	37.8136	1.9821	1.3337	14.1984
000595	2021-12-08	837.3079	3.7247	17.5587	-14.6657
000596	2021-12-08	62.1002	8.7559	11.5173	28.4051
000597	2021-12-08	187.5362	1.6872	0.8657	12.6344
000598	2021-12-08	12.1979	1.3767	2.9626	7.2975
000599	2021-12-08	-20.8015	1.209	0.9037	9.5853
