000001	2021-12-01	9.5982	1.0734	2.0852	-1.9825
000002	2021-12-01	5.6002	0.9433	0.4781	10.2117
000004	2021-12-01	74.3056	2.0399	10.143	872.3413
000005	2021-12-01	-14.1871	1.6375	4.9705	87.6868
000006	2021-12-01	6.1294	0.7326	1.5456	-1.4748
000007	2021-12-01	-26.5137	33.9983	15.1619	-376.5425
000008	2021-12-01	-8.1062	0.9444	3.0339	16.113
000009	2021-12-01	43.4301	5.7816	2.8347	-283.2517
000010	2021-12-01	90.8506	6.2565	1.9064	-16.896
000011	2021-12-01	4.6096	1.4949	1.1506	21.5579
000012	2021-12-01	19.399	2.6551	2.2534	8.2068
000014	2021-12-01	-35.7586	1.6858	10.317	18.0787
000016	2021-12-01	-59.8092	1.9584	0.3027	-180.0241
000017	2021-12-01	4326.1453	156.2219	16.9749	-393.62
000019	2021-12-01	19.8665	1.7283	0.6764	1642.8556
000020	2021-12-01	253.7569	7.4513	3.2401	117.1307
000021	2021-12-01	26.2648	2.5724	1.4629	10.8855
000023	2021-12-01	-113.2359	3.6933	0.9005	615.4204
000025	2021-12-01	73.4659	4.7131	12.514	69.8076
000026	2021-12-01	12.0169	1.7082	0.9417	9.5611
000027	2021-12-01	14.7378	1.3884	1.4673	7.8499
000028	2021-12-01	9.6342	0.9703	0.2127	15.1616
000029	2021-12-01	28.5328	1.8781	5.3327	-6.7579
000030	2021-12-01	18.0114	2.1024	1.2412	21.0486
000031	2021-12-01	-474.0835	0.7338	0.3387	-2.8476
000032	2021-12-01	359.3697	4.992	2.878	-17.8955
000034	2021-12-01	38.3605	1.7982	0.0926	45.3015
000035	2021-12-01	20.9808	1.2381	0.6366	4.7186
000036	2021-12-01	37.3343	1.4106	6.6211	-203.7207
000037	2021-12-01	-42.6279	2.2933	5.9872	33.1099
000038	2021-12-01	-13.206	1.8128	1.2277	-13.851
000039	2021-12-01	4.5648	1.2956	0.4126	3.1235
000040	2021-12-01	-5.511	0.4599	1.4582	14.9132
000042	2021-12-01	9.2687	0.5849	0.4349	5.6907
001914	2021-12-01	29.3137	1.6726	1.3937	14.3079
000045	2021-12-01	53.4486	1.7647	2.1614	-315.0195
000046	2021-12-01	-1.6391	0.6369	1.2603	0.6175
000048	2021-12-01	8.3556	3.5637	1.5626	10.6844
000049	2021-12-01	18.099	4.5904	0.7452	37.2422
000050	2021-12-01	18.8723	0.8979	1.023	4.3138
000055	2021-12-01	15.5533	0.946	1.6029	-42.8583
000056	2021-12-01	-15.7285	1.1574	7.5913	11.8204
000058	2021-12-01	-547.3954	3.9161	4.3754	65.1925
000059	2021-12-01	11.5899	0.8431	0.3364	4.1704
000060	2021-12-01	13.3705	1.4481	0.4497	10.3364
000061	2021-12-01	31.7537	1.8949	2.6771	10.9879
000062	2021-12-01	20.7528	3.0045	0.85	-21.6394
000063	2021-12-01	19.7444	2.9447	1.3147	8.3331
000065	2021-12-01	8.4922	1.0353	0.4576	-6.404
000066	2021-12-01	34.6223	4.5158	2.1911	-39.2775
000068	2021-12-01	-25.6788	10.7977	5.1446	59.5608
000069	2021-12-01	4.5554	0.6366	0.5052	1.9925
000070	2021-12-01	1366.9604	2.0009	1.0692	4.7048
000078	2021-12-01	-32.3888	1.5044	0.2119	3.4183
000088	2021-12-01	27.6169	1.3109	18.5657	47.7931
000089	2021-12-01	142.9888	1.218	4.5076	17.7047
000090	2021-12-01	6.519	1.0922	0.5231	2.0314
000096	2021-12-01	42.6209	1.5525	3.1396	-1113.1035
000099	2021-12-01	22.9214	1.3884	3.9672	27.3582
000100	2021-12-01	7.5263	2.1983	0.5795	2.9975
000150	2021-12-01	-4.8901	-35.3733	2.2952	121.5681
