000001.XSHE	2022-07-20	6.6535	0.7831	1.4951	12.046
000002.XSHE	2022-07-20	9.1112	0.8716	0.4556	-4.0309
000004.XSHE	2022-07-20	-2.2555	1.2686	4.4992	-37.4446
000005.XSHE	2022-07-20	14.2503	1.3695	5.1674	-715.632
000006.XSHE	2022-07-20	18.0711	0.7605	2.2699	-10.482999999999999
000007.XSHE	2022-07-20	71.5177	27.1807	10.5573	-265.868
000008.XSHE	2022-07-20	-5.1333	1.3546	3.0598	-42.8934
000009.XSHE	2022-07-20	32.3913	3.9992	1.6712	126.7591
000010.XSHE	2022-07-20	169.9923	3.2619	2.3674	-433.4664
000011.XSHE	2022-07-20	6.2985	1.5491	1.3299	-1.8934
000012.XSHE	2022-07-20	14.9668	1.7916	1.4955	70.2763
000014.XSHE	2022-07-20	32.9772	2.1387	2.5722	-31.3889
000016.XSHE	2022-07-20	14.477	1.4715	0.2848	15.7463
000017.XSHE	2022-07-20	-899.312	300.6272	12.5274	832.9585
000019.XSHE	2022-07-20	20.3125	1.9502	0.8919	1609.3752
000020.XSHE	2022-07-20	346.1912	7.473	3.4975	79.9847
000021.XSHE	2022-07-20	23.2134	1.9285	1.1633	9.0126
000023.XSHE	2022-07-20	-16.3072	3.9449	1.2767	-7.1436
000025.XSHE	2022-07-20	72.9088	7.1677	20.6834	204.7871
000026.XSHE	2022-07-20	11.800999999999998	1.426	0.8336	-14.1173
000027.XSHE	2022-07-20	20.1553	0.6871	0.9121	-317.8186
000028.XSHE	2022-07-20	9.8436	0.8313	0.1786	-15.5462
000029.XSHE	2022-07-20	34.6621	2.5507	8.6817	-3.8378
000030.XSHE	2022-07-20	16.1695	1.4953	0.8399	21.198
000031.XSHE	2022-07-20	-58.7661	0.8162	0.3515	-1.6914
000032.XSHE	2022-07-20	83.7601	2.9851	0.3788	5.9719
000034.XSHE	2022-07-20	40.3068	1.8024	0.0854	-4.5236
000035.XSHE	2022-07-20	22.2383	1.3488	0.9016	-20.1946
000036.XSHE	2022-07-20	17.5535	1.2103	3.7902	-3.5605
000037.XSHE	2022-07-20	-10.5988	3.1276	6.6104	-43.8667
000038.XSHE	2022-07-20	-4.0385	1.0986	1.2959	-5.1151
000039.XSHE	2022-07-20	7.0284	1.028	0.2831	4.6992
000040.XSHE	2022-07-20	-9.3346	0.4578	1.3292	-157.3546
000042.XSHE	2022-07-20	16.2337	0.7398	0.7447	-6.9270000000000005
000045.XSHE	2022-07-20	103.381	1.3253	1.5439	-78.2651
000046.XSHE	2022-07-20	-0.5981	1.432	0.6474	-0.48
000048.XSHE	2022-07-20	-65.0883	6.0122	6.1912	7.6387
000049.XSHE	2022-07-20	17.0679	4.1313	0.6759999999999999	-70.9729
000050.XSHE	2022-07-20	14.6255	0.7963	0.752	12.6913
000055.XSHE	2022-07-20	30.4347	1.0535	1.6307	-22.7694
000056.XSHE	2022-07-20	-3.7054	1.4236	6.3601	-283.4983
000058.XSHE	2022-07-20	155.4834	3.6454	3.6499	23.0665
000059.XSHE	2022-07-20	14.0236	0.6522	0.2232	-12.7575
000060.XSHE	2022-07-20	13.2714	1.3265	0.3303	9.3841
