000001.XSHE	2021-06-29	14.2084	1.4491	2.7542	4.1073
000002.XSHE	2021-06-29	6.6533	1.225	0.6377	12.7837
000004.XSHE	2021-06-29	47.6856	2.1249	10.5669	47.3781
000005.XSHE	2021-06-29	-5.5868	1.6027	4.9844	-141.5087
000006.XSHE	2021-06-29	6.763	0.9228	2.1257	7.3568
000007.XSHE	2021-06-29	-14.1793	22.7557	29.0242	31.1069
000008.XSHE	2021-06-29	-7.1095	0.96	3.1842	-30.3059
000009.XSHE	2021-06-29	58.4248	6.6961	3.7201	207.4597
000010.XSHE	2021-06-29	62.5182	6.7286	2.1199	219.4657
000011.XSHE	2021-06-29	8.5142	1.9825	1.7733	9.766
000012.XSHE	2021-06-29	25.2074	2.9858	2.6197	-17.1375
000014.XSHE	2021-06-29	-122.3545	1.7768	5.8578	11.3369
000016.XSHE	2021-06-29	20.2364	1.8874	0.298	-26.000999999999998
000017.XSHE	2021-06-29	460.5372	179.4226	14.3629	166.887
000019.XSHE	2021-06-29	18.3633	1.8693	0.6615	-70.5355
000020.XSHE	2021-06-29	214.4043	8.0272	3.4519	-356.7929
000021.XSHE	2021-06-29	29.6163	3.2166	1.8681	69.4263
000023.XSHE	2021-06-29	267.3039	4.4137	1.0308	16.3746
000025.XSHE	2021-06-29	87.4951	4.9014	13.4334	-21.5432
000026.XSHE	2021-06-29	13.9479	2.1669	1.1786	23.8274
000027.XSHE	2021-06-29	10.4554	1.7061	1.9661	-19.3643
000028.XSHE	2021-06-29	10.9351	1.1629	0.2577	-10.1065
000029.XSHE	2021-06-29	21.7844	2.0074	4.3012	4.0141
000030.XSHE	2021-06-29	11.4778	1.6507	0.9477	63.0738
000031.XSHE	2021-06-29	-50.638000000000005	0.8358	0.3902	-26.0992
000032.XSHE	2021-06-29	134.005	2.2397	12.755	1382.2367
000034.XSHE	2021-06-29	20.7893	2.9726	0.1401	11.5009
000035.XSHE	2021-06-29	17.1923	0.9899	0.508	-22.1319
000036.XSHE	2021-06-29	19.9044	1.3659	3.9353	-4.6223
000037.XSHE	2021-06-29	78.2116	2.4888	6.0282	-16.9227
000038.XSHE	2021-06-29	78.0849	2.0237	2.1789	-12.5396
000039.XSHE	2021-06-29	8.6634	1.5828	0.6062	18.9201
000040.XSHE	2021-06-29	-3.9517	0.3431	1.1863	23.7074
000042.XSHE	2021-06-29	24.3376	0.7291	0.4749	-6.5132
000045.XSHE	2021-06-29	50.669	1.5574	1.9101	-303.1638
000046.XSHE	2021-06-29	-2.6491	0.7457	0.6868	4.4865
000048.XSHE	2021-06-29	8.0075	3.8022	1.7105	86.0573
000049.XSHE	2021-06-29	18.0388	4.9478	0.6709999999999999	-85.1649
000050.XSHE	2021-06-29	20.4696	1.0166	1.1192	36.382
000055.XSHE	2021-06-29	13.7483	0.9131	1.5528	-93.0583
000056.XSHE	2021-06-29	-10.5474	0.6665	4.3794	-15.5577
000058.XSHE	2021-06-29	101.6076	3.7093	4.2942	-4546.9097
000059.XSHE	2021-06-29	7.4146	0.9276	0.4003	8.6877
000060.XSHE	2021-06-29	14.3215	1.364	0.4769	41.7404
000061.XSHE	2021-06-29	28.0938	1.7594	2.81	48.6992
000062.XSHE	2021-06-29	21.7818	2.7875	0.8859999999999999	-1607.6545
000063.XSHE	2021-06-29	26.5166	3.2758	1.4135	-286.5066
000065.XSHE	2021-06-29	8.4892	1.1843	0.4986	12.5109
000066.XSHE	2021-06-29	41.6007	4.8977	2.6587	-17.7347
000068.XSHE	2021-06-29	-16.4919	8.0093	10.0136	-21.8285
000069.XSHE	2021-06-29	4.8961	0.8319	0.7466	9.7871
000070.XSHE	2021-06-29	76.208	2.3234	1.2152	4.3581
000078.XSHE	2021-06-29	-32.2703	1.4928	0.2117	-20.5872
000088.XSHE	2021-06-29	26.8797	1.4361	21.3424	34.8611
000089.XSHE	2021-06-29	79.8901	1.3289	4.9415	-10.0851
000090.XSHE	2021-06-29	7.292999999999999	1.2078	0.6139	2.0743
000096.XSHE	2021-06-29	35.5781	1.7590000000000001	3.9942	36.6502
000099.XSHE	2021-06-29	17.8287	1.1786	2.5966	7.8361
000100.XSHE	2021-06-29	16.7699	3.2083	1.1244	948.1806
000150.XSHE	2021-06-29	-6.2803	52.181999999999995	2.5998	-156.8369
000151.XSHE	2021-06-29	-8.6505	2.8833	3.3152	24.0408
000153.XSHE	2021-06-29	27.9634	2.1262	0.8885	121.823
000155.XSHE	2021-06-29	108.7628	4.7199	6.2356	92.6166
000156.XSHE	2021-06-29	17.521	1.054	1.8542	-14.5865
000157.XSHE	2021-06-29	9.1807	1.4983	1.06	8.7554
000158.XSHE	2021-06-29	165.3126	3.1067	1.8256	184.4895
000159.XSHE	2021-06-29	19.1417	1.2823	4.1707	1056.3335
000166.XSHE	2021-06-29	14.2432	1.2915	3.8513	7.9657
000301.XSHE	2021-06-29	134.1629	5.4763	3.8663	6.6702
000333.XSHE	2021-06-29	17.4385	4.7092	1.6227	-93.2681
000338.XSHE	2021-06-29	14.8877	2.2554	0.6971	10.918
000400.XSHE	2021-06-29	17.419	1.4816	1.0695	103.9063
000401.XSHE	2021-06-29	5.6601	1.2313	0.4651	827.6386
000402.XSHE	2021-06-29	7.0197	0.5492	1.167	1.9388
000403.XSHE	2021-06-29	105.5799	3.8563	20.4134	35.8061
000404.XSHE	2021-06-29	23.5191	0.8297	0.2294	33.1915
000407.XSHE	2021-06-29	13.0903	1.3845	0.7325	-40.3048
000408.XSHE	2021-06-29	59.25899999999999	5.4679	21.6067	72.4565
000409.XSHE	2021-06-29	29.3689	5.1421	1.6130000000000002	107.3666
000410.XSHE	2021-06-29	-11.6881	27.2654	4.5938	-6.1102
000411.XSHE	2021-06-29	19.8968	1.9457	0.127	10.7062
000413.XSHE	2021-06-29	-3.3812	0.4349	1.6357	31.8252
000415.XSHE	2021-06-29	-1.7193	0.5348	0.6221	-1.0447
000416.XSHE	2021-06-29	73.5934	2.3972	29.1012	-30.4839
000417.XSHE	2021-06-29	19.1838	0.865	0.547	10.3367
000419.XSHE	2021-06-29	13.1184	0.7509999999999999	0.9701	10.514000000000001
000420.XSHE	2021-06-29	-35.8576	2.524	2.7842	-16.8399
000421.XSHE	2021-06-29	12.4133	1.0466	0.4166	76.2973
000422.XSHE	2021-06-29	15.3273	14.7054	0.5389	8.4657
000423.XSHE	2021-06-29	119.6116	2.3063	6.0951	-211.9476
000425.XSHE	2021-06-29	10.2525	1.4853	0.5836	28.7936
000426.XSHE	2021-06-29	3073.3492	2.5512	8.98	216.0402
000428.XSHE	2021-06-29	-6.0398	1.4777	5.045	-45.1003
