000001.XSHE	2019-04-10	9.4991	1.0712	2.0199	9.5149
000002.XSHE	2019-04-10	10.9666	2.3778	1.2442	32.6544
000004.XSHE	2019-04-10	175.4723	15.755	6.1831	479.7893
000005.XSHE	2019-04-10	109.0423	3.1221	6.9193	1605.2256
000006.XSHE	2019-04-10	10.8093	1.5248	3.7622	14.5756
000007.XSHE	2019-04-10	-1020.9358	6.8417	68.3823	-150.2116
000008.XSHE	2019-04-10	15.437999999999999	1.9026	5.1167	-24.3739
000009.XSHE	2019-04-10	283.0404	2.8554	1.6408	123.3404
000010.XSHE	2019-04-10	-2.4672	3.2393	10.2334	-38.4154
000011.XSHE	2019-04-10	12.0056	2.1318	2.5531	7.8104
000012.XSHE	2019-04-10	27.6271	1.7999	1.4341	13.4492
000014.XSHE	2019-04-10	17.1311	2.8268	6.9878	80.1091
000016.XSHE	2019-04-10	31.9662	1.6222	0.285	39.1
000017.XSHE	2019-04-10	759.567	177.9071	21.0955	1369.566
000018.XSHE	2019-04-10	-1000.7703	2.3449	1.2014	-4.8613
000019.XSHE	2019-04-10	-172.8422	1.4677	33.0349	-270.142
000020.XSHE	2019-04-10	3316.7351	11.6026	5.5154	-62.4379
000021.XSHE	2019-04-10	26.479	2.2329	0.8739	19.5418
000023.XSHE	2019-04-10	307.7361	5.3916	1.6462	85.2214
000025.XSHE	2019-04-10	114.9809	9.5168	24.1276	9474.4404
000026.XSHE	2019-04-10	21.6141	1.5349	1.1685	-177.9826
000027.XSHE	2019-04-10	36.9083	1.2096	1.3759	30.02
000028.XSHE	2019-04-10	18.1854	1.9125	0.5083	6.1502
000029.XSHE	2019-04-10	22.4434	3.3912	5.1951	-193.9402
000030.XSHE	2019-04-10	11.7201	1.6130000000000002	1.2765	118.7882
000031.XSHE	2019-04-10	19.2793	1.2002	1.8963	14.7376
000032.XSHE	2019-04-10	80.5213	3.1273	2.5147	-77.9765
000034.XSHE	2019-04-10	20.6787	2.7583	0.1294	-21.5311
000035.XSHE	2019-04-10	51.9947	1.3478	6.5089999999999995	-170.7157
000036.XSHE	2019-04-10	9.1407	1.8823	2.7283	4.5179
000037.XSHE	2019-04-10	438.287	4.2665	4.4769	16.7653
000038.XSHE	2019-04-10	23.4439	1.3517	2.8754	-43.968
000039.XSHE	2019-04-10	13.6874	1.3887	0.4949	9.0904
000040.XSHE	2019-04-10	8.901	0.9785	1.7545	-5.0152
000042.XSHE	2019-04-10	8.0605	1.2855	0.7777	-139.711
000043.XSHE	2019-04-10	7.3734	1.3044	0.9490000000000001	33.996
000045.XSHE	2019-04-10	131.63	1.7097	2.7939	12.6434
000046.XSHE	2019-04-10	12.117	1.9957	2.6338	-12.5247
000048.XSHE	2019-04-10	21.373	8.0254	2.5543	5.4923
000049.XSHE	2019-04-10	18.6453	4.4569	0.4422	-34.0365
000050.XSHE	2019-04-10	34.9637	1.2444	1.1193	-19.54
000055.XSHE	2019-04-10	4.0761	1.8419999999999999	3.0031	367.615
000056.XSHE	2019-04-10	43.4497	1.3517	8.8233	-9.8953
000058.XSHE	2019-04-10	31.3598	4.5726	3.5042	-64.7289
000059.XSHE	2019-04-10	7.1823	0.9127	0.3392	-614.8766
000060.XSHE	2019-04-10	22.2732	1.9846	1.0241	-86.2081
000061.XSHE	2019-04-10	183.2433	2.2422	4.3844	15.5694
000062.XSHE	2019-04-10	24.7359	3.6193	1.4372	90.3915
000063.XSHE	2019-04-10	-18.9112	5.7678	1.5444	-14.715
000065.XSHE	2019-04-10	17.7887	2.5088	1.05	336.7848
000066.XSHE	2019-04-10	61.5555	4.9923	3.2778	151.9822
000068.XSHE	2019-04-10	-790.9977	9.963	15.8102	-24.9583
000069.XSHE	2019-04-10	6.8646	1.2294	1.5099	-21.5864
000070.XSHE	2019-04-10	35.3514	4.2965	1.5878	380.9653
000078.XSHE	2019-04-10	21.3106	2.2415	0.3826	-26.4127
000088.XSHE	2019-04-10	28.2751	1.9918	33.2593	-151.1988
000089.XSHE	2019-04-10	28.735	1.6494	5.3331	44.733000000000004
000090.XSHE	2019-04-10	14.6019	1.6539	1.1178	5.5263
000096.XSHE	2019-04-10	55.8237	2.428	3.6356	125.2654
000099.XSHE	2019-04-10	34.3601	1.6797	3.6257	-37.4564
000100.XSHE	2019-04-10	15.7054	1.7862	0.4801	22.4968
000150.XSHE	2019-04-10	36.4076	3.4063	3.4562	-45.4663
000151.XSHE	2019-04-10	50.8077	4.2368	3.3354	-9.2139
000153.XSHE	2019-04-10	38.1534	1.8426	0.7767	28.4269
000155.XSHE	2019-04-10	47.6809	2.2112	1.2081	-23.458000000000002
000156.XSHE	2019-04-10	26.9689	1.6291	5.0742	87.705
000157.XSHE	2019-04-10	21.340999999999998	1.1284	1.5021	26.8372
000158.XSHE	2019-04-10	34.422	1.9008	1.0509	-55.9704
000159.XSHE	2019-04-10	95.4631	2.6605	10.3889	-60.0304
000166.XSHE	2019-04-10	30.6605	1.838	8.3491	15.3486
000301.XSHE	2019-04-10	31.5954	2.0655	1.4508	155.6506
000333.XSHE	2019-04-10	17.8691	4.3529	1.379	-13.7994
000338.XSHE	2019-04-10	12.7015	2.7971	0.6905	13.5334
000400.XSHE	2019-04-10	54.1382	1.3938	1.3155	-34.8118
000401.XSHE	2019-04-10	17.2798	2.2099	0.8308	8.0735
000402.XSHE	2019-04-10	8.4769	0.8669	1.253	21.9351
000403.XSHE	2019-04-10	127.8409	12.0261	9.5348	-988.1693
000404.XSHE	2019-04-10	48.6203	1.0966	0.3937	5.4946
000407.XSHE	2019-04-10	59.8476	1.9075	0.9653	3516.2144
000408.XSHE	2019-04-10	19.1744	3.3918	8.1773	-46.2616
000409.XSHE	2019-04-10	-75.396	3.5037	3.5162	210.6869
000410.XSHE	2019-04-10	8.7465	9.1752	1.2095	-74.5822
000411.XSHE	2019-04-10	31.934	3.4191	0.1546	10.2861
000413.XSHE	2019-04-10	17.992	1.1379	1.37	-10.154
000415.XSHE	2019-04-10	9.3937	0.8448	0.8074	-4.8956
000416.XSHE	2019-04-10	147.983	3.3914	36.6848	-105.7678
000417.XSHE	2019-04-10	20.1488	1.2001	0.4235	-11.9926
000418.XSHE	2019-04-10	21.7988	4.8844	1.7176	137.2784
000419.XSHE	2019-04-10	20.851	1.0003	0.7501	20.2976
000420.XSHE	2019-04-10	43.1605	1.9577	2.2303	91.0227
000421.XSHE	2019-04-10	22.9931	1.2892	0.9387	-4.5188
000422.XSHE	2019-04-10	17.4377	49.4962	0.3658	-36.253
000423.XSHE	2019-04-10	15.9987	2.9512	4.5453	81.2315
000425.XSHE	2019-04-10	22.8208	1.6002	0.9589	-90.9981
000426.XSHE	2019-04-10	17.5604	2.2082	5.2409	-109.2222
000428.XSHE	2019-04-10	68.0117	1.2534	3.2982	-47.4982
000429.XSHE	2019-04-10	11.3702	1.989	5.9242	-79.5372
000430.XSHE	2019-04-10	105.9422	1.7711	5.9721	-43.3437
000488.XSHE	2019-04-10	8.6334	1.2323	0.7504	-51.2436
000498.XSHE	2019-04-10	10.4989	1.3933	0.4718	5.7611
000501.XSHE	2019-04-10	8.562000000000001	1.2333	0.5453	17.8662
000502.XSHE	2019-04-10	23.1259	8.6739	102.84100000000001	17.2611
000503.XSHE	2019-04-10	450.7082	19.9656	220.0592	235.171
000504.XSHE	2019-04-10	-129.6958	2915.5769	48.6959	2250.5608
000505.XSHE	2019-04-10	27.9287	2.0642	0.6331	-32.0042
000506.XSHE	2019-04-10	-12.054	3.4951	7.2839	-77.1981
000507.XSHE	2019-04-10	37.7223	2.2197	2.4396	21.688000000000002
000509.XSHE	2019-04-10	157.5481	55.8217	1.6161	-109.919
000510.XSHE	2019-04-10	35.2357	3.7868	1.7044	-46.0378
000513.XSHE	2019-04-10	24.5514	2.4943	2.9985	22.8503
000514.XSHE	2019-04-10	228.5287	1.9228	10.6557	35.0732
000516.XSHE	2019-04-10	6.3231	2.4452	4.7805	22.9436
000517.XSHE	2019-04-10	22.6359	2.3387	3.9401	10.9784
000518.XSHE	2019-04-10	-131.708	7.5981	13.7943	-1118.5811
000519.XSHE	2019-04-10	34.9194	1.5912	2.3715	17.6771
000520.XSHE	2019-04-10	54.5495	11.097000000000001	4.7406	-99.9779
000521.XSHE	2019-04-10	121.8662	0.9393	0.2694	-7.7854
000523.XSHE	2019-04-10	96.3584	1.9678	0.3005	-24.1497
000524.XSHE	2019-04-10	29.4579	2.3212	0.8502	-40.9091
000525.XSHE	2019-04-10	15.6077	2.1427	1.6819	-11.4781
