000001.XSHE	2021-06-17	14.6918	1.4984	2.8479	4.247
000002.XSHE	2021-06-17	6.9888	1.2868	0.6698	13.4282
000004.XSHE	2021-06-17	53.0347	2.3632	11.7522	52.6927
000005.XSHE	2021-06-17	-5.439	1.5603	4.8525	-137.7651
000006.XSHE	2021-06-17	6.9508	0.9484	2.1848	7.5611
000007.XSHE	2021-06-17	-11.9926	19.2464	24.5482	26.3097
000008.XSHE	2021-06-17	-6.9819	0.9428	3.1271	-29.7623
000009.XSHE	2021-06-17	47.7184	5.4691	3.0384	169.4424
000010.XSHE	2021-06-17	60.8202	6.5458	2.0623	213.5049
000011.XSHE	2021-06-17	8.6596	2.0163	1.8036	9.9327
000012.XSHE	2021-06-17	24.0447	2.8480000000000003	2.4989	-16.3471
000014.XSHE	2021-06-17	-120.6246	1.7517	5.775	11.1766
000016.XSHE	2021-06-17	20.174	1.8815	0.297	-25.9207
000017.XSHE	2021-06-17	463.184	180.4538	14.4455	167.8461
000019.XSHE	2021-06-17	19.772000000000002	2.0127	0.7122	-75.9465
000020.XSHE	2021-06-17	209.3152	7.8367	3.37	-348.3241
000021.XSHE	2021-06-17	29.2645	3.1784	1.8459	68.6016
000023.XSHE	2021-06-17	274.2958	4.5291	1.0577	16.8029
000025.XSHE	2021-06-17	85.0534	4.7646	13.0585	-20.941999999999997
000026.XSHE	2021-06-17	14.4702	2.248	1.2227	24.7196
000027.XSHE	2021-06-17	11.0157	1.7976	2.0714	-20.402
000028.XSHE	2021-06-17	11.1489	1.1856	0.2628	-10.3041
000029.XSHE	2021-06-17	20.9465	1.9302	4.1357	3.8597
000030.XSHE	2021-06-17	11.4235	1.6429	0.9432	62.7758
000031.XSHE	2021-06-17	-52.4514	0.8657	0.4041	-27.0339
000032.XSHE	2021-06-17	143.9418	2.4058	13.7008	1484.7332
000034.XSHE	2021-06-17	19.3528	2.7672	0.1304	10.7062
000035.XSHE	2021-06-17	16.361	0.9421	0.4834	-21.0618
000036.XSHE	2021-06-17	15.6731	1.0755	3.0988	-3.6397
000037.XSHE	2021-06-17	76.2633	2.4268	5.877999999999999	-16.5011
000038.XSHE	2021-06-17	78.8539	2.0437	2.2003	-12.6631
000039.XSHE	2021-06-17	7.8676	1.4374	0.5505	17.182000000000002
000040.XSHE	2021-06-17	-3.5693	0.3099	1.0715	21.4131
000042.XSHE	2021-06-17	24.4239	0.7285	0.4765	-6.5363
000045.XSHE	2021-06-17	49.2534	1.5139	1.8568	-294.6936
000046.XSHE	2021-06-17	-3.0403	0.8559	0.7882	5.149
000048.XSHE	2021-06-17	8.0592	3.8268	1.7215	86.6137
000049.XSHE	2021-06-17	17.162	4.7073	0.6384	-81.0256
000050.XSHE	2021-06-17	20.2081	1.0036	1.1049	35.9172
000055.XSHE	2021-06-17	12.5335	0.8324	1.4156	-84.8354
000056.XSHE	2021-06-17	-11.2506	0.711	4.6714	-16.5949
000058.XSHE	2021-06-17	94.4497	3.448	3.9917	-4226.5947
000059.XSHE	2021-06-17	6.938	0.8679	0.3746	8.1292
000060.XSHE	2021-06-17	14.5468	1.3855	0.4844	42.397
000061.XSHE	2021-06-17	28.1949	1.7658	2.8201	48.8744
000062.XSHE	2021-06-17	21.7393	2.782	0.8843	-1604.5166
000063.XSHE	2021-06-17	26.7284	3.302	1.4248	-288.7959
000065.XSHE	2021-06-17	7.6802	1.0569	0.4511	11.3187
000066.XSHE	2021-06-17	40.5942	4.7792	2.5944	-17.3056
000068.XSHE	2021-06-17	-16.4306	7.9795	9.9764	-21.7474
000069.XSHE	2021-06-17	5.0055	0.8504	0.7633	10.0057
000070.XSHE	2021-06-17	71.2199	2.1713	1.1356	4.0728
000078.XSHE	2021-06-17	-32.5691	1.5067	0.2137	-20.7779
000088.XSHE	2021-06-17	26.1479	1.3969999999999998	20.7614	33.912
000089.XSHE	2021-06-17	81.8462	1.3615	5.0624	-10.332
000090.XSHE	2021-06-17	7.3061	1.21	0.615	2.0780000000000003
000096.XSHE	2021-06-17	39.8279	1.9691	4.4713	41.0281
000099.XSHE	2021-06-17	17.9874	1.1891	2.6197	7.9058
000100.XSHE	2021-06-17	15.7588	3.0148	1.0566	891.0164
000150.XSHE	2021-06-17	-6.6702	55.4217	2.7612	-166.574
000151.XSHE	2021-06-17	-8.2619	2.7538	3.1663	22.961
000153.XSHE	2021-06-17	23.3218	1.7733	0.7411	101.6019
000155.XSHE	2021-06-17	100.5558	4.3637	5.7651	85.6279
000156.XSHE	2021-06-17	17.6111	1.0594	1.8637	-14.6615
000157.XSHE	2021-06-17	9.1307	1.4291	1.0542	8.7077
000158.XSHE	2021-06-17	158.2811	2.9746	1.7479	176.6422
000159.XSHE	2021-06-17	19.621	1.3144	4.2752	1082.7859
000166.XSHE	2021-06-17	14.0907	1.2777	3.8101	7.8804
000301.XSHE	2021-06-17	107.3303	4.381	3.093	5.3362
000333.XSHE	2021-06-17	17.9199	4.8392	1.6675	-95.84299999999999
000338.XSHE	2021-06-17	13.9723	2.1167	0.6542	10.2467
000400.XSHE	2021-06-17	17.1175	1.4559	1.051	102.1078
000401.XSHE	2021-06-17	5.7473	1.2502	0.4723	840.3921
000402.XSHE	2021-06-17	7.0094	0.5484	1.1653	1.936
