0	0	0	0	12491451.0	3.27%	0	0	0		-0.21	0	10.79	000880		0	0	CNY	10.79		0.0		1970-01-01	0.08	SZ	9.9	1	1458106650.0	135135000	0		11.08	17.7	0			0		0	0	0	0	0				0	11.0	100	11512.0	10.72	10.02	2979124395.0	已收盘		0	0	潍柴重机	4.8068	11.01		-17.8%	0	2.24	151.3815	113.3652	0.37	-1.91	1.6521			F				12.1		SZ000880	0.01	Thu Oct 19 15:04:03 +0800 2017	276100500		0.85%	11	1493007249328			1151200	6732589	0.7		0.0	2017-10-19
0	0	0	0	182158934.3	3.23%	0	0	0		-0.43	0	17.19	000881		0	0	CNY	17.19		0.03		1970-01-01	0.14	SZ	15.86	1	5293385064.63	307933977	0		17.6	29.72	0		3	0		0	0	0	0	0				0	17.62	100	105512.39	17.03	15.78	18145729396.5	已收盘		0	0	中广核技	4.8575	17.52		-24.61%	0	3.54	58.1755	55.0468	0.12	-2.44	4.0216			F				19.38		SZ000881	0.01	Thu Oct 19 15:04:03 +0800 2017	1055597987		3.43%	11	1508155208082			10551239	0	1.08		0.17	2017-10-19
0	0	0	0	46289505.45	1.71%	0	0	0		-0.06	0	3.45	000882		0	0	CNY	3.45		0.03		1970-01-01	0.01	SZ	3.16	1	7679984614.65	2226082497	0		3.51	4.88	0		3	0		0	0	0	0	0				0	3.51	100	133114.01	3.45	3.42	9443864217.15	已收盘		0	0	华联股份	2.8734	3.5		-22.67%	0	1.2	81.4288	97.464	-0.29	-1.71	9.5624			F				3.86		SZ000882	0.01	Thu Oct 19 15:04:03 +0800 2017	2737351947		0.60%	11	1493007249335			13311401	88900815	1.09		0.87	2017-10-19
0	0	0	0	22751691.0	1.00%	0	0	0		-0.03	0	4.97	000883		0	0	CNY	4.97		0.09		1970-01-01	0.21	SZ	4.5	1	26568566871.9	5345788103	0		5.02	5.41	0		3	0		0	0	0	0	0				0	5.0	100	45556.22	4.97	4.35	32342023945.4	已收盘		0	0	湖北能源	3.7856	4.99		-41.98%	0	1.31	16.9422	16.4952	-0.2	-0.6	3.0405			T				5.5		SZ000883	0.01	Thu Oct 19 15:04:03 +0800 2017	6507449486		0.09%	11	1493007249338			4555622	63373114	0.66		1.81	2017-10-19
0	0	0	0	189139178.85	3.62%	0	0	0		-0.21	0	19.38	000885		0	0	CNY	19.38		0.01		1970-01-01	0.26	SZ	17.63	1	8271370085.16	426799282	0		19.99	36.4	0			0		0	0	0	0	0				0	19.59	100	96397.35	19.28	15.29	9619882811.16	已收盘		0	0	同力水泥	5.3193	19.41		-17.03%	0	3.64	225.3205	57.0454	-0.15	-1.07	2.6619			F				21.55		SZ000885	0.01	Thu Oct 19 15:04:03 +0800 2017	496381982		2.26%	11	1493007249342			9639735	10809440	0.53		0.05	2017-10-19
0	0	0	0	144870376.44	4.97%	0	0	0		-0.2	0	7.24	000886		0	0	CNY	7.24		0.0		1970-01-01	0.09	SZ	6.7	1	6989010485.6	965332940	0		7.49	7.88	0			0		0	0	0	0	0				0	7.44	100	199239.18	7.12	4.26	7159116892.0	已收盘		0	0	海南高速	2.7079	7.4		6.85%	0	2.67	112.8947	58.4479	-0.41	-2.69	11.5053			F				8.18		SZ000886	0.01	Thu Oct 19 15:04:03 +0800 2017	988828300		2.06%	11	1493007249344			19923918	40862805	0.76		0.0	2017-10-19
0	0	0	0	171488871.86	3.11%	0	0	0		-0.54	0	19.7	000887		0	0	CNY	19.7		0.1		1970-01-01	0.51	SZ	18.22	1	24014380947.3	1219004109	0		20.33	28.35	0		3	0		0	0	0	0	0				0	20.24	100	86022.06	19.7	17.7	24318469871.5	已收盘		0	0	中鼎股份	5.6349	20.33		-8.29%	0	3.5	26.9891	23.115	-0.45	-2.67	2.401			T				22.26		SZ000887	0.01	Thu Oct 19 15:04:03 +0800 2017	1234440095		0.71%	11	1493007249347			8602206	47778139	1.01		0.51	2017-10-19
0	0	0	0	38184287.24	3.18%	0	0	0		-0.2	0	10.8	000888		0	0	CNY	10.8		0.08		1970-01-01	0.12	SZ	9.9	1	5689554620.4	526810613	0		11.05	14.29	0		3	0		0	0	0	0	0				0	11.0	100	34973.52	10.7	10.7	5690661501.6	已收盘		0	0	峨眉山A	3.9315	11.0		35.6%	0	2.75	29.7629	29.244	0.09	-1.82	5.2554			F				12.1		SZ000888	0.01	Thu Oct 19 15:04:03 +0800 2017	526913102		0.66%	11	1493007249352			3497352	11449056	1.28		0.74	2017-10-19
0	0	0	0	0.0	2.46%	0	0	0		0.0	0	16.67	000889		0	0	CNY	16.67		0.04		1970-01-01	0.17	SZ	15.0	2	7423792628.3	445338490	0		17.0	18.55	0		3	0		0	0	0	0	0				0	16.67	100	0.0	16.59	13.26	10365852522.6	已收盘		0	0	茂业通信	4.1211	16.99		0.0%	0	4.05	47.1273	51.8577		0.0	5.7828			F				18.34		SZ000889	0.01	Thu Oct 19 15:04:03 +0800 2017	621826786			11	1493007249355			0	12791506	0.0		0.24	2017-10-19
0	0	0	0	32371207.01	3.73%	0	0	0		-0.23	0	7.27	000890		0	0	CNY	7.27		0.1		1970-01-01	0.08	SZ	6.75	1	2759865396.77	379623851	0		7.5	14.04	0			0		0	0	0	0	0				0	7.5	100	44007.0	7.22	7.2	2759994432.0	已收盘		0	0	法尔胜	2.269	7.5		4.23%	0	3.2	19.5263	21.0092	0.0	-3.07	1.2779			F				8.25		SZ000890	0.01	Thu Oct 19 15:04:03 +0800 2017	379641600		1.16%	11	1493007249358			4400700	20122408	0.74		1.38	2017-10-19
