000001	2017-10-10	8.6149	1.0284	1.8403	-2.3448
000002	2017-10-10	12.7767	2.6059	1.2465	8.2408
000004	2017-10-10	65.5473	18.223	9.9299	57.5959
000005	2017-10-10	-149.6355	4.2684	10.8949	-10.3436
000006	2017-10-10	14.3585	2.6533	3.0501	9.421
000007	2017-10-10	65.3815	14.7423	132.9235	-302.4415
000008	2017-10-10	48.2591	4.1927	14.1363	-106.4836
000009	2017-10-10	82.2453	4.3693	3.0052	-1320.73
000010	2017-10-10	-140.888	2.0779	5.8863	6.4485
000011	2017-10-10	16.3461	4.442	3.9417	48.8844
000012	2017-10-10	27.8616	2.4949	2.0812	9.1088
000014	2017-10-10	79.2881	4.6245	4.2581	5.2246
000016	2017-10-10	124.3048	4.8259	0.612	-4.544
000017	2017-10-10	9507.9913	347.9275	35.2507	-1288.5794
000018	2017-10-10	25.1921	6.9524	2.3713	-14.0634
000019	2017-10-10	64.239	6.0881	23.0039	-297.4814
000020	2017-10-10	16405.2992	16.8835	7.2538	-189.5557
000021	2017-10-10	46.8461	2.5118	0.9265	20.0723
000022	2017-10-10	30.8203	3.5776	8.6596	19.0208
000023	2017-10-10	159.6448	8.5078	3.0872	20.9851
000025	2017-10-10	383.6256	14.1799	39.8064	316.3352
000026	2017-10-10	39.1432	2.2124	1.7204	10.4048
000027	2017-10-10	28.8219	1.1982	2.0773	9.7505
000028	2017-10-10	27.2921	3.3364	0.7177	33.9435
000029	2017-10-10	35.9843	4.0611	5.6915	4003.4185
000030	2017-10-10	15.3292	2.1702	1.7908	19.3932
000031	2017-10-10	20.1346	2.5296	0.8839	394.4932
000032	2017-10-10	119.0982	3.9142	3.257	42.2903
000034	2017-10-10	39.7098	4.9663	0.2572	20.2545
000035	2017-10-10	42.8687	4.2523	7.7611	33.8045
000036	2017-10-10	6.0896	2.9303	2.4352	53.4047
000037	2017-10-10	4.0558	2.8316	3.1079	8.0286
000038	2017-10-10	31.4312	1.9816	6.9109	116.1231
000039	2017-10-10	32.6901	2.0132	0.9195	75.7773
000040	2017-10-10	83.25	1.8489	3.5991	-12.8629
000042	2017-10-10	29.1188	1.8796	1.3933	25.0448
000043	2017-10-10	403.541	1.8143	1.1796	2.4148
000045	2017-10-10	-140.4011	2.5477	4.3289	-52.5497
000046	2017-10-10	13.7009	2.2522	2.3223	-2.0393
000048	2017-10-10	-243.765	14.178	6.6705	-25.7955
000049	2017-10-10	35.9027	8.7425	1.0271	112.2206
000050	2017-10-10	44.4422	2.3516	2.7927	13.7801
000055	2017-10-10	10.6592	4.02	2.0251	24.322
000056	2017-10-10	94.0074	2.8878	31.9333	-77.543
000058	2017-10-10	201.5782	5.9173	17.3377	-109.0983
000059	2017-10-10	10.2788	1.5926	0.5611	6.9295
000060	2017-10-10	34.8488	2.9992	1.5182	12.8717
000061	2017-10-10	228.0108	3.1389	7.0137	32.3036
000062	2017-10-10	39.3051	4.8215	3.0297	124.7213
000063	2017-10-10	-68.882	4.3505	1.1734	-96.9197
000065	2017-10-10	23.3787	3.5234	1.2145	5.5365
000066	2017-10-10	123.1958	3.9536	0.6571	17.7638
000068	2017-10-10	403.0378	11.6512	20.3871	282.7865
000069	2017-10-10	9.7294	1.5181	1.8122	-5.4816
000070	2017-10-10	35.135	4.3053	1.5816	71.3465
000078	2017-10-10	32.7771	3.3028	1.1025	-10.3805
000088	2017-10-10	50.1968	2.8647	54.9902	171.3587
000089	2017-10-10	28.8195	1.613	5.6305	16.3256
000090	2017-10-10	21.3983	2.076	1.9064	-15.0777
000096	2017-10-10	24.2983	3.2126	7.4359	413.7372
000099	2017-10-10	79.774	2.3693	5.6848	14.3552
000100	2017-10-10	22.4991	1.9303	0.4135	4.7587
000150	2017-10-10	-145.5837	5.1697	7.5098	89.5195
000151	2017-10-10	52.9198	5.4445	2.5147	32.8783
000153	2017-10-10	51.2632	2.7056	1.4047	35.5846
000155	2017-10-10	20.2263	4.4422	3.3889	-9.6187
000156	2017-10-10	34.5392	2.1065	6.6782	13.705
000157	2017-10-10	34.5001	0.9605	1.4989	11.2669
000158	2017-10-10	43.0173	3.1166	1.7221	20.8188
000159	2017-10-10	-341.0232	1.5507	7.6231	2456.5921
000166	2017-10-10	22.0608	2.2476	8.0406	-2.8773
000301	2017-10-10	36.5594	2.1023	7.6456	6.7178
000333	2017-10-10	19.0139	4.5874	1.471	9.3712
000338	2017-10-10	15.0195	1.8474	0.4911	5.5135
000400	2017-10-10	18.2082	2.353	1.6806	26.6317
000401	2017-10-10	25.7781	2.2773	1.6464	11.2518
000402	2017-10-10	11.6299	1.3069	1.5263	2.2693
000403	2017-10-10	144.9397	13.5984	13.4315	-732.3609
000404	2017-10-10	21.8143	1.733	0.7041	-31.7512
