000001	2017-11-13	9.6166	1.1178	2.0979	37.2642
000002	2017-11-13	12.5243	2.5669	1.242	22.483
000004	2017-11-13	108.4403	18.0124	14.7301	115.3867
000005	2017-11-13	-118.5962	3.8703	10.9989	-13.1705
000006	2017-11-13	13.2546	2.6067	2.9339	10.4678
000007	2017-11-13	81.3401	15.1572	129.1252	4902.3436
000008	2017-11-13	58.8235	4.022	13.5897	-100.4564
000009	2017-11-13	84.6018	3.7022	2.4129	1663.389
000010	2017-11-13	156.6518	2.1523	4.8667	6.9579
000011	2017-11-13	11.9866	3.9064	2.689	-55.1813
000012	2017-11-13	27.2386	2.5909	2.111	8.8737
000014	2017-11-13	64.045	4.3916	3.6923	5.0321
000016	2017-11-13	65.2031	5.7585	0.6782	-4.2506
000017	2017-11-13	-4795.5126	309.9039	34.2899	1404499.9822
000018	2017-11-13	21.1346	6.0106	2.0074	-15.6018
000019	2017-11-13	61.7227	6.1953	21.732	-13047.9768
000020	2017-11-13	3768.9864	15.2708	5.856	133.8406
000021	2017-11-13	40.703	2.6612	1.0157	21.0752
000022	2017-11-13	29.1313	3.2819	8.0119	16.3646
000023	2017-11-13	89.2668	7.6285	2.7621	14.04
000025	2017-11-13	310.916	13.798	40.1687	204.8316
000026	2017-11-13	36.012	2.0283	1.5459	9.4723
000027	2017-11-13	31.1178	1.1378	1.9251	9.8402
000028	2017-11-13	25.8531	3.0667	0.6745	24.1799
000029	2017-11-13	50.3856	4.0411	7.1877	-50.21
000030	2017-11-13	13.7363	1.9795	1.6194	22.0197
000031	2017-11-13	12.3162	2.3705	0.8988	-52.2526
000032	2017-11-13	101.0099	3.3368	3.0237	35.1358
000034	2017-11-13	36.9182	4.8102	0.2483	236.4387
000035	2017-11-13	41.8719	3.0933	6.4479	33.7571
000036	2017-11-13	5.5626	2.6394	2.1489	-32.5715
000037	2017-11-13	3.7697	2.6588	2.6618	8.3113
000038	2017-11-13	29.0934	2.1462	7.8214	53.8286
000039	2017-11-13	30.433	2.1693	0.8852	11.8492
000040	2017-11-13	57.2668	1.8682	3.2051	-25.2749
000042	2017-11-13	24.9354	1.7433	1.5556	-1.4187
