000001.XSHE	2017-11-01	8.4984	0.9878	1.854	-19.9575
000002.XSHE	2017-11-01	13.4916	2.7652	1.3379	19.3449
000004.XSHE	2017-11-01	103.7522	17.2337	14.0933	-72.3494
000005.XSHE	2017-11-01	-119.8769	3.9121	11.1176	-48.0588
000006.XSHE	2017-11-01	13.2546	2.6067	2.9339	8.4469
000007.XSHE	2017-11-01	81.3401	15.1572	129.1252	1274.4121
000008.XSHE	2017-11-01	60.474	4.1348	13.970999999999998	-97.6527
000009.XSHE	2017-11-01	85.4468	3.7392	2.437	9.1702
000010.XSHE	2017-11-01	161.2041	2.2149	5.0082	-110.515
000011.XSHE	2017-11-01	12.4693	4.0638	2.7973	-53.8696
000012.XSHE	2017-11-01	24.8034	2.3593	1.9223	13.0355
000014.XSHE	2017-11-01	65.5205	4.4928	3.7774	-61.4464
000016.XSHE	2017-11-01	54.2762	4.7935	0.5646	44.0344
000017.XSHE	2017-11-01	-4808.6333	310.7518	34.3837	-4008.2507
000018.XSHE	2017-11-01	21.1931	6.0272	2.0129	17.7999
000019.XSHE	2017-11-01	61.7227	6.1953	21.732	62.5291
000020.XSHE	2017-11-01	4675.2031	18.9425	7.263999999999999	153.2391
000021.XSHE	2017-11-01	35.9782	2.3522	0.8978	-22.9128
000022.XSHE	2017-11-01	29.4372	3.3164	8.096	58.2578
000023.XSHE	2017-11-01	92.1955	7.8788	2.8527	23.1792
000025.XSHE	2017-11-01	314.3476	13.9503	40.6121	-825.6842
000026.XSHE	2017-11-01	36.8334	2.0745	1.5812	-26.2718
000027.XSHE	2017-11-01	31.1666	1.1396	1.9281	-15.7498
000028.XSHE	2017-11-01	26.5822	3.1531	0.6935	256.9661
000029.XSHE	2017-11-01	50.3856	4.0411	7.1877	-41.979
000030.XSHE	2017-11-01	13.8169	1.9911	1.6289	27.9598
000031.XSHE	2017-11-01	12.3162	2.3705	0.8988	-3.0868
000032.XSHE	2017-11-01	105.6091	3.4887	3.1614	201.7726
000034.XSHE	2017-11-01	36.9182	4.8102	0.2483	108.9785
000035.XSHE	2017-11-01	41.8719	3.0933	6.4479	32.9713
000036.XSHE	2017-11-01	5.586	2.6505	2.158	-6.6755
000037.XSHE	2017-11-01	3.7081	2.6154	2.6183	-8.4905
000038.XSHE	2017-11-01	26.4461	1.9509	7.1097	-26.8285
000039.XSHE	2017-11-01	28.8536	2.0567	0.8392	10.3563
000040.XSHE	2017-11-01	54.5381	1.7792	3.0524	-5.3095
000042.XSHE	2017-11-01	26.0981	1.8246	1.6281	26.4829
000043.XSHE	2017-11-01	60.1626	1.7597	1.1685	20.3929
000045.XSHE	2017-11-01	-4856.1709	2.3375	3.9318	63.8344
000046.XSHE	2017-11-01	16.257	2.2261	2.7174	-4.8162
000048.XSHE	2017-11-01	-132.619	13.724	6.275	32.1339
000049.XSHE	2017-11-01	34.9081	8.331	0.9655	87.3109
000050.XSHE	2017-11-01	36.7739	2.4084	2.6556	-17.6755
000055.XSHE	2017-11-01	9.1693	3.5278	1.9188	11.5829
000056.XSHE	2017-11-01	77.7864	2.9486	23.4312	73.7002
000058.XSHE	2017-11-01	322.4008	6.0253	18.6468	-20.3628
000059.XSHE	2017-11-01	9.0234	1.4522	0.5227	5.6905
000060.XSHE	2017-11-01	25.9314	2.6629	1.4087	36.4184
000061.XSHE	2017-11-01	-113.4312	2.9034	6.1241	-98.9167
000062.XSHE	2017-11-01	37.3508	4.3288	2.4718	139.0665
000063.XSHE	2017-11-01	-100.9448	4.2897	1.2462	2387.9055
000065.XSHE	2017-11-01	21.2376	3.5427	1.3034	9.3493
000066.XSHE	2017-11-01	126.8246	3.4092	0.9981	-7.7136
000068.XSHE	2017-11-01	193.5959	10.3607	16.9412	10.2827
000069.XSHE	2017-11-01	8.3829	1.5201	2.0377	6.6147
000070.XSHE	2017-11-01	28.2359	3.6368	1.344	195.6175
000078.XSHE	2017-11-01	27.3607	2.9147	0.8402	14.129000000000001
000088.XSHE	2017-11-01	45.8175	2.6975	50.6373	51.0324
000089.XSHE	2017-11-01	27.4814	1.6369999999999998	5.553999999999999	3093.2656
000090.XSHE	2017-11-01	17.3512	2.0577	1.8577	-52.1108
000096.XSHE	2017-11-01	23.2646	3.0525	6.4559	68.5253
000099.XSHE	2017-11-01	72.548	2.3347	5.5208	49.2091
000100.XSHE	2017-11-01	26.0997	2.0904	0.4626	-10.612
000150.XSHE	2017-11-01	-171.4704	4.8523	6.6445	-27.8735
000151.XSHE	2017-11-01	52.5618	4.9095	1.9522	6.4138
000153.XSHE	2017-11-01	47.7779	2.5024	1.2187	59.8569
000155.XSHE	2017-11-01	19.2551	4.5529	2.7119999999999997	-16.6906
000156.XSHE	2017-11-01	32.6139	1.9606	6.3843	674.0013
