000001.XSHE	2017-11-07	8.886000000000001	1.0329	1.9385	-20.8678
000002.XSHE	2017-11-07	12.8899	2.6418	1.2782	18.4821
000004.XSHE	2017-11-07	102.2625	16.9863	13.890999999999998	-71.3106
000005.XSHE	2017-11-07	-118.5961	3.8703	10.9989	-47.5454
000006.XSHE	2017-11-07	13.2546	2.6067	2.9339	8.4469
000007.XSHE	2017-11-07	81.3401	15.1572	129.1252	1274.4121
000008.XSHE	2017-11-07	60.1439	4.1123	13.8948	-97.1197
000009.XSHE	2017-11-07	83.2288	3.6422	2.3737	8.9321
000010.XSHE	2017-11-07	164.6853	2.2627	5.1163	-112.9015
000011.XSHE	2017-11-07	12.2597	3.9954	2.7503	-52.964
000012.XSHE	2017-11-07	25.2243	2.3993	1.9549	13.2567
000014.XSHE	2017-11-07	64.5235	4.4244	3.7199	-60.5114
000016.XSHE	2017-11-07	59.3814	5.2444	0.6177	48.1762
000017.XSHE	2017-11-07	-4815.1938	311.1757	34.4306	-4013.719
000018.XSHE	2017-11-07	20.8131	5.9191	1.9768	17.4808
000019.XSHE	2017-11-07	61.7227	6.1953	21.732	62.5291
000020.XSHE	2017-11-07	3889.0876	15.7574	6.0426	127.4726
000021.XSHE	2017-11-07	37.0239	2.4206	0.9239	-23.5787
000022.XSHE	2017-11-07	29.7901	3.3561	8.1931	58.9563
000023.XSHE	2017-11-07	89.2668	7.6285	2.7621	22.4429
000025.XSHE	2017-11-07	311.059	13.8044	40.1872	-817.0461
000026.XSHE	2017-11-07	36.3595	2.0478	1.5609	-25.9339
000027.XSHE	2017-11-07	31.1178	1.1378	1.9251	-15.7252
000028.XSHE	2017-11-07	26.2692	3.116	0.6853	253.9402
000029.XSHE	2017-11-07	50.3856	4.0411	7.1877	-41.979
000030.XSHE	2017-11-07	13.559000000000001	1.954	1.5985	27.4378
000031.XSHE	2017-11-07	12.3162	2.3705	0.8988	-3.0868
000032.XSHE	2017-11-07	100.8363	3.3310000000000004	3.0185	192.6538
000034.XSHE	2017-11-07	36.9182	4.8102	0.2483	108.9785
000035.XSHE	2017-11-07	41.8719	3.0933	6.4479	32.9713
000036.XSHE	2017-11-07	5.5451	2.6311	2.1422	-6.6266
000037.XSHE	2017-11-07	3.7741	2.662	2.665	-8.6418
000038.XSHE	2017-11-07	26.4461	1.9509	7.1097	-26.8285
000039.XSHE	2017-11-07	29.7164	2.1182	0.8643	10.665999999999999
000040.XSHE	2017-11-07	55.2294	1.8017	3.0911	-5.3768
000042.XSHE	2017-11-07	25.3596	1.7730000000000001	1.5821	25.7336
000043.XSHE	2017-11-07	62.5807	1.8304	1.2154	21.2125
000045.XSHE	2017-11-07	-5175.481	2.4912	4.1903	68.0317
000046.XSHE	2017-11-07	16.3613	2.2404	2.7348	-4.8472
000048.XSHE	2017-11-07	-131.9578	13.6556	6.2437	31.9737
000049.XSHE	2017-11-07	36.6262	8.741	1.0131	91.6081
000050.XSHE	2017-11-07	35.0538	2.2957	2.5314	-16.8487
000055.XSHE	2017-11-07	8.8186	3.3929	1.8454	11.1398
000056.XSHE	2017-11-07	77.7864	2.9486	23.4312	73.7002
000058.XSHE	2017-11-07	332.0803	6.2062	19.2066	-20.9742
000059.XSHE	2017-11-07	9.161	1.4743	0.5307	5.7772
000060.XSHE	2017-11-07	25.6754	2.6367	1.3948	36.0588
000061.XSHE	2017-11-07	-112.8786	2.8892	6.0942	-98.4347
000062.XSHE	2017-11-07	37.8794	4.39	2.5068	141.0346
000063.XSHE	2017-11-07	-107.5615	4.5709	1.3279	2544.4272
000065.XSHE	2017-11-07	19.8845	3.3169	1.2204	8.7536
000066.XSHE	2017-11-07	123.6016	3.3225	0.9727	-7.5176
000068.XSHE	2017-11-07	190.237	10.1809	16.6473	10.1043
000069.XSHE	2017-11-07	7.9208	1.4363	1.9254	6.2501
000070.XSHE	2017-11-07	28.0038	3.6069	1.3330000000000002	194.0097
000078.XSHE	2017-11-07	27.0528	2.8819	0.8308	13.97
000088.XSHE	2017-11-07	46.8793	2.76	51.8108	52.215
000089.XSHE	2017-11-07	27.5126	1.6388	5.5603	3096.7849
000090.XSHE	2017-11-07	17.0397	2.0208	1.8244	-51.1752
