000001.XSHE	2017-10-20	8.6224	1.0441	1.8419	-2.2187
000002.XSHE	2017-10-20	12.57	2.7789	1.2263	10.0356
000004.XSHE	2017-10-20	64.7473	18.0006	9.8087	-42.906000000000006
000005.XSHE	2017-10-20	-143.7674	4.101	10.4677	-83.93799999999999
000006.XSHE	2017-10-20	14.3585	2.6533	3.0501	7.8492
000007.XSHE	2017-10-20	65.3816	14.7423	132.9235	122.46700000000001
000008.XSHE	2017-10-20	47.0486	4.0612	13.7818	163.9446
000009.XSHE	2017-10-20	75.1983	4.0332	2.7477	99.2725
000010.XSHE	2017-10-20	-179.312	2.6446	7.4917	-29.2621
000011.XSHE	2017-10-20	15.7291	4.2743	3.7929	86.9967
000012.XSHE	2017-10-20	26.8724	2.4697	2.0073	36.8853
000014.XSHE	2017-10-20	76.5669	4.4657	4.112	-161.8027
000016.XSHE	2017-10-20	119.0107	4.6203	0.5859	-94.5251
000017.XSHE	2017-10-20	9198.9824	336.6199	34.105	-1103.7451
000018.XSHE	2017-10-20	23.6195	6.8766	2.2233	15.2676
000019.XSHE	2017-10-20	64.23899999999999	6.0881	23.0039	99.6208
000020.XSHE	2017-10-20	16849.8418	17.340999999999998	7.4503	446.9054
000021.XSHE	2017-10-20	44.0905	2.364	0.872	-23.4906
000022.XSHE	2017-10-20	31.07	3.8716	8.7298	89.7727
000023.XSHE	2017-10-20	153.3474	8.2869	2.9654	25.7391
000025.XSHE	2017-10-20	389.3018	14.3897	40.3953	-1710.3051
000026.XSHE	2017-10-20	39.2026	2.208	1.6829	-27.9617
000027.XSHE	2017-10-20	28.5129	1.1854	2.055	-19.1726
000028.XSHE	2017-10-20	27.6871	3.3847	0.728	-1204.8959
000029.XSHE	2017-10-20	35.9843	4.0611	5.6915	-33.972
000030.XSHE	2017-10-20	14.7174	2.0836	1.7193	25.0156
000031.XSHE	2017-10-20	20.1346	2.5296	0.8839	-3.2498
000032.XSHE	2017-10-20	109.0186	3.5829	2.9813	102.7043
000034.XSHE	2017-10-20	39.7098	4.9663	0.2572	48.052
000035.XSHE	2017-10-20	42.8687	3.1669	7.7611	-1234.5895
000036.XSHE	2017-10-20	5.4864	2.8813	2.194	-10.5751
000037.XSHE	2017-10-20	3.8760000000000003	2.7060000000000004	2.9701	-6.705
000038.XSHE	2017-10-20	31.4312	1.994	6.9109	-6.2115
000039.XSHE	2017-10-20	31.7685	1.9689	0.8936	33.42
000040.XSHE	2017-10-20	78.9084	1.7525	3.4114	-2.6189999999999998
000042.XSHE	2017-10-20	28.515	1.8407	1.3644	3.0236
000043.XSHE	2017-10-20	389.4418	1.7509	1.1384	13.2074
000045.XSHE	2017-10-20	-131.8632	2.3928	4.0657	15.9857
000046.XSHE	2017-10-20	13.6339	2.3377	2.3109	-3.4235
000048.XSHE	2017-10-20	-231.2741	13.4515	6.3287	226.8831
000049.XSHE	2017-10-20	34.6666	8.4415	0.9917	-495.0899
000050.XSHE	2017-10-20	43.9765	2.3408	2.7634	-15.1367
000055.XSHE	2017-10-20	9.9269	3.7438	1.8859	20.4093
000056.XSHE	2017-10-20	98.1806	2.9252	33.3509	46.9329
000058.XSHE	2017-10-20	193.3648	5.796	16.6312	-29.8483
000059.XSHE	2017-10-20	9.4176	1.4591	0.5141	8.5549
000060.XSHE	2017-10-20	32.7888	2.8219	1.4284	13.633
000061.XSHE	2017-10-20	229.0367	3.1531	7.0452	46.5988
000062.XSHE	2017-10-20	37.049	4.5448	2.8558	41.7389
000063.XSHE	2017-10-20	-91.6111	3.8930000000000002	1.1309	-59.3867
000065.XSHE	2017-10-20	21.6858	3.6174	1.331	9.5465
000066.XSHE	2017-10-20	113.8691	3.6543	0.6073	-8.5398
000068.XSHE	2017-10-20	383.0004	11.0719	19.3735	10.5851
000069.XSHE	2017-10-20	9.7993	1.5290000000000001	1.8252	27.2837
000070.XSHE	2017-10-20	32.4949	3.9818	1.4628	131.5194
000078.XSHE	2017-10-20	31.487	3.1728	1.0591	-55.6816
000088.XSHE	2017-10-20	50.9243	2.9212	55.7872	-432.6216
000089.XSHE	2017-10-20	28.6196	1.6271	5.5915	-674.5228
000090.XSHE	2017-10-20	21.261999999999997	2.0628	1.8943	-17.5534
000096.XSHE	2017-10-20	23.9205	3.1626	7.3203	88.5734
000099.XSHE	2017-10-20	79.774	2.3693	5.6848	21.6914
000100.XSHE	2017-10-20	24.6046	2.1109	0.4522	6.7038
000150.XSHE	2017-10-20	-142.5777	5.0629	7.3548	49.0955
000151.XSHE	2017-10-20	50.5089	5.1965	2.4002	-329.8039
000153.XSHE	2017-10-20	49.8777	2.6325	1.3667	154.8254
000155.XSHE	2017-10-20	20.2263	4.4422	3.3889	8.9784
000156.XSHE	2017-10-20	33.3032	2.0724	6.4392	25.1164
000157.XSHE	2017-10-20	33.6155	0.9656	1.4604	21.0932
000158.XSHE	2017-10-20	40.3779	2.9644	1.6165	161.9609
000159.XSHE	2017-10-20	-319.15	1.4611	7.1341	-54.9742
000166.XSHE	2017-10-20	21.5364	2.1942	7.8494	-11.1099
000301.XSHE	2017-10-20	34.8271	2.0027	7.2833	21.7384
000333.XSHE	2017-10-20	19.4992	4.6704	1.5086	29.741
000338.XSHE	2017-10-20	14.8404	1.9571	0.4853	55.2765
000400.XSHE	2017-10-20	17.4957	2.2934	1.6148	47.9874
000401.XSHE	2017-10-20	24.1205	2.1309	1.5405	32.0916
000402.XSHE	2017-10-20	11.2836	1.268	1.4808	-44.1524
000403.XSHE	2017-10-20	142.6114	13.3799	13.2157	95.7422
000404.XSHE	2017-10-20	25.3106	1.5258	0.6009	62.1514
000407.XSHE	2017-10-20	-28.0147	3.4878	2.4221	167.1748
000408.XSHE	2017-10-20	42.3263	6.5993	14.8177	48.3582
000409.XSHE	2017-10-20	-13.5521	4.2049	2.0749	25.0042
000410.XSHE	2017-10-20	-4.9347	44.0704	1.3446	-19.2374
000411.XSHE	2017-10-20	50.9488	5.6682	0.2502	6.2163
000413.XSHE	2017-10-20	39.339	2.3243	6.0405	8.4568
000415.XSHE	2017-10-20	15.4252	1.2913	1.2336	36.719
000416.XSHE	2017-10-20	117.7464	4.691	18.301	-73.0765
000417.XSHE	2017-10-20	25.2639	1.9199	0.6994	22.6882
000418.XSHE	2017-10-20	23.4147	4.9771	1.6409	26.3599
000419.XSHE	2017-10-20	34.8577	1.9125	0.9508	61.0176
000420.XSHE	2017-10-20	80.5676	2.4004	3.6485	-13.7087
000421.XSHE	2017-10-20	28.1864	1.6963	1.0708	5.2195
000422.XSHE	2017-10-20	-3.9696	0.9682	0.355	-3.8271
000423.XSHE	2017-10-20	22.9708	5.4811	6.723	383.3289
000425.XSHE	2017-10-20	40.9232	1.2365	1.1149	-78.5995
000426.XSHE	2017-10-20	70.1489	3.8816	13.5744	-82.8485
000428.XSHE	2017-10-20	-16.0998	1.7153	5.0174	-154.0784
000429.XSHE	2017-10-20	12.9079	2.1322	6.1117	19.5042
000430.XSHE	2017-10-20	62.3882	2.6521	6.9791	30.9749
000488.XSHE	2017-10-20	12.0893	2.2108	1.3321	-30.2809
000498.XSHE	2017-10-20	14.8632	2.2777	0.7469	10.3152
000501.XSHE	2017-10-20	12.832	2.2179	0.8113	-40.2643
000502.XSHE	2017-10-20	252.5808	14.1908	7.2346	218.5562
000503.XSHE	2017-10-20	6040.5933	16.8464	112.6896	110.9194
000504.XSHE	2017-10-20	273.9698	-902.8574	80.2239	70.0668
000505.XSHE	2017-10-20	34.9387	58.5311	3.9688	244.1955
000506.XSHE	2017-10-20	-62.6623	6.0772	11.542	-3446.3464
000507.XSHE	2017-10-20	65.1917	3.1430000000000002	4.802	-39.6978
000509.XSHE	2017-10-20	-87.6973	199.4678	6.5999	105.2579
000510.XSHE	2017-10-20	65.4508	6.6985	3.3044	487.4503
000511.XSHE	2017-10-20	-12.4106	5.7465	3.5816	-12512.1504
000513.XSHE	2017-10-20	37.4234	4.9523	4.0414	18.3401
000514.XSHE	2017-10-20	35.7267	2.1456	6.8621	7.5114
000516.XSHE	2017-10-20	56.1212	3.0251	2.696	800.6765
000517.XSHE	2017-10-20	22.2106	3.2175	2.7398	11.3758
000518.XSHE	2017-10-20	270.0406	12.0086	19.5892	-28138.3086
000519.XSHE	2017-10-20	139.6801	2.0348	3.7806	9.0149
000520.XSHE	2017-10-20	124.4099	19.3576	7.0697	61.4963
000521.XSHE	2017-10-20	34.1141	1.1613	0.3804	-2.8612
000523.XSHE	2017-10-20	112.3689	2.7818	0.4627	127.7705
